task_id,suite,scenario,comparison_group,comparison_method,repeat,seed,experiment_layer,protocol_version,algorithm,candidate_generator_mode,search_budget_id,bootstrap_mode_config,online_timing_mode,planning_timing_mode,pool_budget_mode,lambda_per_slot,topology_hash,profile_catalog_hash,workload_trace_hash,environment_trace_hash,arrival_slots,elapsed_slots,arrived_requests,accepted_requests,rejected_requests,completed_requests,runtime_failed_requests,deadline_missed_requests,unfinished_requests,goodput_utility,avg_estimated_delay_ms,avg_operational_stability_score,avg_total_energy,plan_direct_count,plan_repaired_count,fast_fallback_count,per_request_customized_count,online_baseline_count,planning_jobs_started,planning_jobs_published,planning_jobs_retained,total_planning_runtime_ms,total_online_runtime_ms,avg_online_runtime_ms,p95_online_runtime_ms,publication_valid_candidates,publication_rejected_candidates,objective_semantics_version,acceptance_rate,completion_rate,runtime_failure_rate,plan_direct_rate,plan_repaired_rate,fast_fallback_rate
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r18:s20260737,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,18,20260737,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,2993e1923ad9e958,5da16c92afe28b2e,e76d139647f0ef5a,fb1a538d3c9d367a,200,206,102,57,45,57,0,0,0,2.1495336463645933,424.87505735968693,0.7606597813745211,1758.5272488833127,49,0,8,0,0,81,38,43,3932.063539279625,188.59300238545984,1.848951003779018,2.870541997253895,70,37,stability_delay_energy_v4,0.5588235294117647,0.5588235294117647,0.0,0.4803921568627451,0.0,0.0784313725490196
system_poisson:poisson_lifecycle_v1:scale:8aec2440f3b56579:periodic_lightweight:r19:s20260738,scale,small_periodic_lightweight_per_key,small_per_key,periodic_lightweight,19,20260738,system_poisson,poisson_lifecycle_v1,periodic_lightweight,lightweight,not_applicable,prewarm,measured,measured,fixed_per_key,0.5,3bb1928190d40a18,c8857495ab48bf40,1740cc75bb9f3ace,a5b68c6f808e683d,200,212,100,11,89,8,3,1,0,0.20194354745551704,1283.6945766087817,0.7575969379657143,9892.872998816021,9,1,1,0,0,51,17,33,5641.147162998095,118.7434607418254,1.187434607418254,4.156291019171476,19,4,stability_delay_energy_v4,0.11,0.08,0.2727272727272727,0.09,0.01,0.01
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r0:s20260719,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,0,20260719,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,22fa364dda0f82c3,20b7a9b5dd0494ff,0012504cea8ad89a,c3ade63673949cb4,200,204,117,39,78,37,2,1,0,1.288869030659805,666.3483030957973,0.7865807609559807,3968.9974975799746,0,0,0,39,0,0,0,0,0.0,4434.139125049114,37.89862500041978,56.638750014826655,0,0,stability_delay_energy_v4,0.3333333333333333,0.3162393162393162,0.05128205128205128,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r1:s20260720,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,1,20260720,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,d2e5a428fc517250,19ef7a578170cb8a,0d516b4b5bb81d53,4948b9b559ca3dae,200,200,103,36,67,36,0,2,0,1.3538739219701648,584.841964370406,0.8010961391276112,3897.177314187202,0,0,0,36,0,0,0,0,0.0,5700.629915925674,55.345921513841496,89.36870901379734,0,0,stability_delay_energy_v4,0.34951456310679613,0.34951456310679613,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r2:s20260721,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,2,20260721,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,502b261ca80126e0,2af542aea9f21fe2,5896dd62ad5f8c47,b3c97759fa661993,200,212,103,39,64,39,0,1,0,1.374003412130054,604.6521294123762,0.7987809657381032,3995.325196479992,0,0,0,39,0,0,0,0,0.0,4273.814499843866,41.49334465867831,63.66500002332032,0,0,stability_delay_energy_v4,0.3786407766990291,0.3786407766990291,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r3:s20260722,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,3,20260722,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,8ee88a1e510e345f,0619f74521cefa66,578373c3c748f6b0,a8d64a668c29fff0,200,200,89,12,77,9,3,0,0,0.2887781484013732,1226.5609279548846,0.8085514554062364,6623.722797919461,0,0,0,12,0,0,0,0,0.0,5379.06061951071,60.43888336528888,99.2324169492349,0,0,stability_delay_energy_v4,0.1348314606741573,0.10112359550561797,0.25,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r4:s20260723,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,4,20260723,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,e0adedb9d81004e3,fa95dc9e4546012a,f559e354d708840b,7df8c4f9894fbd11,200,202,88,20,68,17,3,0,0,0.6380289486639273,706.6419228907499,0.8068819150615475,4027.6807977093604,0,0,0,20,0,0,0,0,0.0,3656.00678906776,41.54553169395182,64.90033399313688,0,0,stability_delay_energy_v4,0.22727272727272727,0.19318181818181818,0.15,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r5:s20260724,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,5,20260724,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,86f99463f71919bc,e0b620b7e7af568c,c7d7bf33a5ec4d92,c61766e5adeaf7a9,200,200,114,41,73,38,3,0,0,1.4301670220203744,627.1732560587776,0.7694047899031886,3559.1789120466537,0,0,0,41,0,0,0,0,0.0,4785.039460053667,41.97403035134796,77.02670793514699,0,0,stability_delay_energy_v4,0.35964912280701755,0.3333333333333333,0.07317073170731707,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r6:s20260725,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,6,20260725,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,30f3524c4ea65cf8,551cfde08adbd958,695de540688f167e,b0aa21bae96916c6,200,203,80,17,63,17,0,1,0,0.6574328592136757,416.43833947055805,0.8506764627119487,4549.288951393364,0,0,0,17,0,0,0,0,0.0,5297.430922975764,66.21788653719705,106.1930829891935,0,0,stability_delay_energy_v4,0.2125,0.2125,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r7:s20260726,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,7,20260726,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,779df9d1577fa871,4fcae4838c4fd7eb,f062a679a2ecf338,5d8d75c05ac19d95,200,200,101,17,84,17,0,1,0,0.6635492949072039,523.3390555576594,0.8927948497003172,7092.808204516002,0,0,0,17,0,0,0,0,0.0,8583.294291514903,84.98311179717726,124.29483304731548,0,0,stability_delay_energy_v4,0.16831683168316833,0.16831683168316833,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r8:s20260727,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,8,20260727,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,527cf0d084245536,fafb8d0218ce1e5d,159363e6cefe4766,5f427e7b1456da70,200,206,108,50,58,47,3,0,0,1.7520408508054015,512.1154842927734,0.7901303899824703,3770.8014415905027,0,0,0,50,0,0,0,0,0.0,3401.2650087242946,31.49319452522495,51.11650004982948,0,0,stability_delay_energy_v4,0.46296296296296297,0.4351851851851852,0.06,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r9:s20260728,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,9,20260728,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,f5939a5d6acc0580,e6cb0779bea5536f,af52284609acf521,58651f60c37cc329,200,200,93,24,69,23,1,2,0,0.7459388145438319,837.5468656345491,0.8018637700885756,4144.470733143654,0,0,0,24,0,0,0,0,0.0,3455.691994051449,37.15797843066074,61.49470794480294,0,0,stability_delay_energy_v4,0.25806451612903225,0.24731182795698925,0.041666666666666664,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r10:s20260729,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,10,20260729,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,bf33f9e1cc8a62ca,5ca75edf5d5be56a,824a8168ae7a0de6,5bfdd62f4d90fc6a,200,203,98,36,62,32,4,1,0,1.132908388994104,778.2214538264212,0.7583164980034388,6352.33595327915,0,0,0,36,0,0,0,0,0.0,6375.962037709542,65.06083711948511,103.12145901843905,0,0,stability_delay_energy_v4,0.3673469387755102,0.32653061224489793,0.1111111111111111,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r11:s20260730,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,11,20260730,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,9aa1d525116bce27,73d2ce2f2d3e6178,caede1b8be5b7237,2fbd8cdb625c9aae,200,200,111,28,83,25,3,0,0,0.9906368554605685,412.0310690430178,0.8163941985148842,4174.589906812477,0,0,0,28,0,0,0,0,0.0,6143.436665181071,55.34627626289253,89.18170898687094,0,0,stability_delay_energy_v4,0.25225225225225223,0.22522522522522523,0.10714285714285714,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r12:s20260731,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,12,20260731,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,1b56804260ef731a,100ff8009d766c5d,f35139bcd6241f64,5615e2a246665bbb,200,200,92,1,91,1,0,0,0,0.03817897633959858,545.0515813927567,0.8289167498820932,8154.673428628867,0,0,0,1,0,0,0,0,0.0,6170.397167676128,67.06953443126227,111.62429198157042,0,0,stability_delay_energy_v4,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r13:s20260732,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,13,20260732,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,0f747a529d62ad40,b57610a08a822c74,7f1efbd85881a5ff,a897565254a74026,200,209,110,28,82,27,1,1,0,0.9000012955864988,796.4991108784977,0.8432267112645263,5292.589572501536,0,0,0,28,0,0,0,0,0.0,3514.369379845448,31.948812544049527,44.18225004337728,0,0,stability_delay_energy_v4,0.2545454545454545,0.24545454545454545,0.03571428571428571,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r14:s20260733,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,14,20260733,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,0d71332c6e27cc95,9ed3ec8c67d14ea3,308da4420159f805,9238a84d7f53868e,200,203,103,29,74,26,3,2,0,0.9231278241582437,516.0460731087892,0.7949072268865929,3372.1008198544646,0,0,0,29,0,0,0,0,0.0,5806.298456853256,56.37182967818695,101.30816698074341,0,0,stability_delay_energy_v4,0.2815533980582524,0.2524271844660194,0.10344827586206896,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r15:s20260734,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,15,20260734,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,52ba1732ae28e5b4,dfd71a0906908e25,9bdcca422ebe2579,554a01216359253d,200,205,100,21,79,20,1,1,0,0.6671005351363914,889.3012523312348,0.7942188830074369,8007.549420837048,0,0,0,21,0,0,0,0,0.0,7515.491833677515,75.15491833677515,115.55850005242974,0,0,stability_delay_energy_v4,0.21,0.2,0.047619047619047616,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r16:s20260735,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,16,20260735,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,9896dece8e827d37,4148c3993b679559,304bc4a843f43cba,615e85118266de25,200,210,87,24,63,22,2,0,0,0.7572940393941868,764.0636450381689,0.7959168523613044,5300.675658320822,0,0,0,24,0,0,0,0,0.0,3728.5170861287042,42.85651823136442,63.6437910143286,0,0,stability_delay_energy_v4,0.27586206896551724,0.25287356321839083,0.08333333333333333,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r17:s20260736,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,17,20260736,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,7ecdc7f0fd93a001,6e4bee434f9ae718,bd21cd943d2912a8,6d1494c76aa00136,200,208,97,51,46,50,1,0,0,1.924865084489635,466.9816003030753,0.781630377285432,4271.799793964242,0,0,0,51,0,0,0,0,0.0,5262.657334795222,54.25419932778579,97.16904198285192,0,0,stability_delay_energy_v4,0.5257731958762887,0.5154639175257731,0.0196078431372549,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r18:s20260737,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,18,20260737,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,2993e1923ad9e958,5da16c92afe28b2e,e76d139647f0ef5a,fb1a538d3c9d367a,200,206,102,51,51,51,0,0,0,1.9396400129499205,432.75911140637953,0.7866908488828918,1889.4924519503827,0,0,0,51,0,0,0,0,0.0,3224.898125627078,31.61664829046155,46.47887498140335,0,0,stability_delay_energy_v4,0.5,0.5,0.0,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:f7b635ed4bf970a5:per_request_customized:r19:s20260738,scale,small_per_request_customized_per_key,small_per_key,per_request_customized,19,20260738,system_poisson,poisson_lifecycle_v1,per_request_customized,not_applicable,p12_g4_a64,cold_start,measured,measured,fixed_per_key,0.5,3bb1928190d40a18,c8857495ab48bf40,1740cc75bb9f3ace,a5b68c6f808e683d,200,213,100,12,88,10,2,1,0,0.2803273292847058,1235.920190102922,0.7893995244361406,7643.245111283687,0,0,0,12,0,0,0,0,0.0,6981.344712083228,69.81344712083228,99.54066702630371,0,0,stability_delay_energy_v4,0.12,0.1,0.16666666666666666,0.0,0.0,0.0
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r0:s20260719,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,0,20260719,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,6d295842eb0296d0,fca0df0e76e8aea8,68e477ed3df2fad8,c3ade63673949cb4,200,200,191,47,144,40,7,2,0,1.3754248196552397,717.764110993022,0.8769385807247666,4554.806702533463,32,3,12,0,0,47,34,13,11190.260710543953,471.833924530074,2.4703346834035287,4.4705410255119205,88,60,stability_delay_energy_v4,0.24607329842931938,0.2094240837696335,0.14893617021276595,0.16753926701570682,0.015706806282722512,0.06282722513089005
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r1:s20260720,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,1,20260720,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,a4f53f5438a025fd,a0ac5e6d1accb3ff,b090fbef89e23494,4948b9b559ca3dae,200,205,209,65,144,59,6,2,0,2.006284479026244,688.7916212609501,0.8317803748025677,6969.041907865077,29,13,23,0,0,44,20,23,12860.60079105664,617.4104169476777,2.9541168275008505,5.49354194663465,46,69,stability_delay_energy_v4,0.31100478468899523,0.2822966507177033,0.09230769230769231,0.13875598086124402,0.06220095693779904,0.11004784688995216
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r2:s20260721,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,2,20260721,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,e1936cba343be935,938f95453f2442e2,b1b7f5bba0248714,b3c97759fa661993,200,204,211,63,148,59,4,1,0,2.1857802709595,574.1423580106001,0.8328761906916549,5977.46899833569,29,20,14,0,0,41,19,21,15244.049748638645,768.6752100707963,3.6430104742691767,6.791207939386368,110,169,stability_delay_energy_v4,0.2985781990521327,0.2796208530805687,0.06349206349206349,0.13744075829383887,0.0947867298578199,0.06635071090047394
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r3:s20260722,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,3,20260722,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,cad518de228dec43,e2c448830ab998d5,5b89c04953d23a62,a8d64a668c29fff0,200,206,210,73,137,65,8,2,0,2.2593282371959424,600.6827693291679,0.8415589461054955,5798.706744687197,41,12,20,0,0,44,28,15,13092.16558362823,652.9576197499409,3.1093219988092424,5.225082975812256,108,112,stability_delay_energy_v4,0.3476190476190476,0.30952380952380953,0.1095890410958904,0.19523809523809524,0.05714285714285714,0.09523809523809523
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r4:s20260723,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,4,20260723,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,85e4775618fc9271,04cc006508118ace,6d76626369b7dc47,7df8c4f9894fbd11,200,206,206,67,139,62,5,0,0,2.2303706478465646,614.690460642944,0.8381639646346285,7308.797228222236,25,19,23,0,0,44,18,25,13897.379458881915,727.0614533917978,3.5294245310281447,5.941375042311847,50,96,stability_delay_energy_v4,0.32524271844660196,0.30097087378640774,0.07462686567164178,0.12135922330097088,0.09223300970873786,0.11165048543689321
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r5:s20260724,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,5,20260724,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,d24fe9836276a23a,5f88dfc591596c91,8236ef19df927245,c61766e5adeaf7a9,200,203,196,73,123,57,16,2,0,2.0178156933982945,507.3894762794429,0.8339724292433033,4451.489664240407,47,13,13,0,0,48,26,22,11931.105918367393,632.148495176807,3.2252474243714646,6.377207930199802,104,78,stability_delay_energy_v4,0.37244897959183676,0.29081632653061223,0.2191780821917808,0.23979591836734693,0.0663265306122449,0.0663265306122449
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r6:s20260725,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,6,20260725,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,26abbdd9b75bc615,fc04fea1c464df4f,315f55f80c124787,b0aa21bae96916c6,200,209,183,55,128,43,12,0,0,1.4809367983774562,670.7338242811111,0.851244035974318,5995.355481908171,29,14,12,0,0,47,16,30,12837.73179014679,549.2565744789317,3.0014020463329603,6.216541980393231,63,90,stability_delay_energy_v4,0.3005464480874317,0.23497267759562843,0.21818181818181817,0.15846994535519127,0.07650273224043716,0.06557377049180328
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r7:s20260726,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,7,20260726,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,cfb348bc73ed6b08,6c2f0ddd78fdc176,45d9b67b7d7e2742,5d8d75c05ac19d95,200,211,190,53,137,48,5,1,0,1.5162587748740268,815.8681467702453,0.8149712939498174,8454.358823952009,27,2,24,0,0,42,18,23,14554.134999401867,605.3758789785206,3.186188836729056,6.067542009986937,47,65,stability_delay_energy_v4,0.2789473684210526,0.25263157894736843,0.09433962264150944,0.14210526315789473,0.010526315789473684,0.12631578947368421
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r8:s20260727,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,8,20260727,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,77262aef7c650c15,adddb8a44db4224c,5ef7f7f709b227ab,5f427e7b1456da70,200,205,181,58,123,50,8,1,0,1.7300197146086218,671.2293572077174,0.8394523007041433,7746.187900752328,22,12,24,0,0,41,12,28,14918.290164321661,557.2447198210284,3.078700109508444,6.2336670234799385,40,92,stability_delay_energy_v4,0.32044198895027626,0.27624309392265195,0.13793103448275862,0.12154696132596685,0.06629834254143646,0.13259668508287292
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r9:s20260728,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,9,20260728,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,51994d7f38a9b2d2,94c502adeeb85260,9f5ed373a6bd9324,58651f60c37cc329,200,209,211,79,132,63,16,1,0,2.160498846877457,628.3453852407256,0.8337684237207569,6603.282519943151,29,14,36,0,0,43,21,21,13137.947130249813,683.202090440318,3.2379245992432133,6.137459073215723,100,238,stability_delay_energy_v4,0.3744075829383886,0.2985781990521327,0.20253164556962025,0.13744075829383887,0.06635071090047394,0.17061611374407584
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r10:s20260729,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,10,20260729,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,5b8d17f0ef7f4099,329b4f7d21be54ff,897cead0737f85bf,5bfdd62f4d90fc6a,200,202,209,73,136,60,13,1,0,2.2172524223438304,549.5478143054407,0.8134991410272467,6205.222422816917,26,21,26,0,0,43,18,24,14456.980622955598,796.8779179500416,3.8128130045456534,7.214458077214658,97,242,stability_delay_energy_v4,0.3492822966507177,0.28708133971291866,0.1780821917808219,0.12440191387559808,0.10047846889952153,0.12440191387559808
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r11:s20260730,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,11,20260730,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,30f077b6e956d2e4,a9f113d17c0a9b50,f4bafd7cbf888eae,2fbd8cdb625c9aae,200,202,179,58,121,55,3,1,0,2.0977860898311818,534.9531275649449,0.8183505642863647,5111.807631377406,32,23,3,0,0,40,21,18,16037.999668507837,674.7503185179085,3.7695548520553546,7.424916955642402,156,117,stability_delay_energy_v4,0.3240223463687151,0.30726256983240224,0.05172413793103448,0.1787709497206704,0.12849162011173185,0.01675977653631285
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r12:s20260731,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,12,20260731,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,c8a1c19b9973aa96,c57247db4e0508db,72a5571d4331dbf4,5615e2a246665bbb,200,207,184,63,121,58,5,2,0,2.035226221247089,618.5609938889487,0.8303334782955382,6717.90604173182,33,15,15,0,0,42,22,19,14724.390743882395,604.5840799342841,3.2857830431211092,5.8897919952869415,99,113,stability_delay_energy_v4,0.3423913043478261,0.31521739130434784,0.07936507936507936,0.1793478260869565,0.08152173913043478,0.08152173913043478
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r13:s20260732,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,13,20260732,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,2570004416ece14a,3e0c88c5a91c29b4,5e6617b3e9dde363,a897565254a74026,200,206,208,83,125,76,7,6,0,2.5913825622837114,602.6225643211617,0.8398351681770133,7897.088685374065,26,34,23,0,0,42,15,26,15945.635166019201,800.1818410120904,3.8470280817888964,6.9030000595375896,101,189,stability_delay_energy_v4,0.39903846153846156,0.36538461538461536,0.08433734939759036,0.125,0.16346153846153846,0.11057692307692307
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r14:s20260733,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,14,20260733,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,e549ef942191509c,82b0c7769f30bf5e,5fa9f2d6b0764417,9238a84d7f53868e,200,208,202,73,129,65,8,0,0,2.331378823173314,604.446954872747,0.82550768823152,5766.681986293256,27,26,20,0,0,44,22,21,13874.440752668306,670.9673352306709,3.3216204714389646,6.534958956763148,123,86,stability_delay_energy_v4,0.3613861386138614,0.3217821782178218,0.1095890410958904,0.13366336633663367,0.12871287128712872,0.09900990099009901
system_poisson:poisson_lifecycle_v1:scale:31fff5920b20d78b:periodic_customized:r15:s20260734,scale,medium_periodic_customized_per_key,medium_per_key,periodic_customized,15,20260734,system_poisson,poisson_lifecycle_v1,periodic_customized,customized,p12_g4_a64,prewarm,measured,measured,fixed_per_key,1.0,9d81372cc2973096,868f2658ddad8015,1f9cdc4dfc70bd76,554a01216359253d,200,205,203,50,153,42,8,1,0,1.4390374483277606,740.7503518259448,0.8330640345999923,5424.261907252705,23,9,18,0,0,43,20,22,12418.520500068553,659.8497015656903,3.250491140717686,6.088583031669259,76,89,stability_delay_energy_v4,0.24630541871921183,0.20689655172413793,0.16,0.11330049261083744,0.04433497536945813,0.08866995073891626
